year,taxon,genus,supercategory,importer,exporter
2005,Felis spp.,Felis,Trophy,USA,ZWE
2005,Felis hybrid,Felis,Trophy,USA,ZWE
2005,Felis silvestris,Felis,Trophy,USA,ZWE
2005,Leptailurus serval,Leptailurus,Trophy,USA,ZWE
2005,Leptailurus serval,Leptailurus,Trophy,USA,ZWE
2005,Leptailurus serval,Leptailurus,Trophy,USA,ZWE
2005,Panthera leo,Panthera,Trophy,USA,ZWE
2005,Panthera leo,Panthera,Trophy,USA,ZWE
2006,Panthera pardus,Panthera,Trophy,USA,ZWE
2006,Panthera pardus,Panthera,Trophy,USA,ZWE
2006,Panthera pardus,Panthera,Trophy,USA,ZWE
2006,Panthera pardus,Panthera,Trophy,USA,ZWE
2006,Panthera pardus,Panthera,Trophy,USA,ZWE
2006,Caracal caracal,Caracal,Trophy,USA,ZWE
2006,Caracal caracal,Caracal,Trophy,USA,ZWE
2006,Caracal caracal,Caracal,Trophy,USA,ZWE
2006,Felis spp.,Felis,Trophy,USA,ZWE
2006,Felis silvestris,Felis,Trophy,USA,ZWE
2006,Leptailurus serval,Leptailurus,Trophy,USA,ZWE
2006,Panthera leo,Panthera,Trophy,USA,ZWE
2006,Panthera leo,Panthera,Trophy,USA,ZWE
2006,Panthera leo,Panthera,Trophy,USA,ZWE
2006,Panthera leo,Panthera,Trophy,USA,ZWE
2006,Panthera leo,Panthera,Trophy,USA,ZWE
2007,Panthera pardus,Panthera,Trophy,USA,ZWE
2007,Panthera pardus,Panthera,Trophy,USA,ZWE
2007,Panthera pardus,Panthera,Trophy,USA,ZWE
2007,Panthera pardus,Panthera,Trophy,USA,ZWE
2007,Panthera pardus,Panthera,Trophy,USA,ZWE
2007,Panthera pardus,Panthera,Trophy,USA,ZWE
2007,Caracal caracal,Caracal,Trophy,USA,ZWE
2007,Felis spp.,Felis,Trophy,USA,ZWE
2007,Felis silvestris,Felis,Trophy,USA,ZWE
2007,Felis silvestris,Felis,Trophy,USA,ZWE
2007,Leptailurus serval,Leptailurus,Trophy,USA,ZWE
2007,Panthera leo,Panthera,Trophy,USA,ZWE
2007,Panthera leo,Panthera,Trophy,USA,ZWE
2007,Panthera leo,Panthera,Trophy,USA,ZWE
2008,Acinonyx jubatus,Acinonyx,Trophy,USA,ZWE
2008,Panthera pardus,Panthera,Trophy,USA,ZWE
2008,Panthera pardus,Panthera,Trophy,USA,ZWE
2008,Panthera pardus,Panthera,Trophy,USA,ZWE
2008,Panthera pardus,Panthera,Trophy,USA,ZWE
2008,Caracal caracal,Caracal,Trophy,USA,ZWE
2008,Caracal caracal,Caracal,Trophy,USA,ZWE
2008,Felis silvestris,Felis,Trophy,USA,ZWE
2008,Felis silvestris,Felis,Trophy,USA,ZWE
2008,Leptailurus serval,Leptailurus,Trophy,USA,ZWE
2008,Panthera leo,Panthera,Trophy,USA,ZWE
2008,Panthera leo,Panthera,Trophy,USA,ZWE
2009,Panthera pardus,Panthera,Trophy,USA,ZWE
2009,Panthera pardus,Panthera,Trophy,USA,ZWE
2009,Caracal caracal,Caracal,Trophy,USA,ZWE
2009,Caracal caracal,Caracal,Trophy,USA,ZWE
2009,Felis hybrid,Felis,Trophy,USA,ZWE
2009,Felis silvestris,Felis,Trophy,USA,ZWE
2009,Leptailurus serval,Leptailurus,Trophy,USA,ZWE
2009,Panthera leo,Panthera,Trophy,USA,ZWE
2009,Panthera leo,Panthera,Trophy,USA,ZWE
2009,Panthera leo,Panthera,Trophy,USA,ZWE
2009,Panthera leo,Panthera,Trophy,USA,ZWE
2010,Panthera pardus,Panthera,Trophy,USA,ZWE
2010,Panthera pardus,Panthera,Trophy,USA,ZWE
2010,Panthera pardus,Panthera,Trophy,USA,ZWE
2010,Panthera pardus,Panthera,Trophy,USA,ZWE
2010,Caracal caracal,Caracal,Trophy,USA,ZWE
2010,Felis silvestris,Felis,Trophy,USA,ZWE
2010,Leptailurus serval,Leptailurus,Trophy,USA,ZWE
2010,Panthera leo,Panthera,Trophy,USA,ZWE
2010,Panthera leo,Panthera,Trophy,USA,ZWE
2010,Panthera leo,Panthera,Trophy,USA,ZWE
2011,Panthera pardus,Panthera,Trophy,USA,ZWE
2011,Panthera pardus,Panthera,Trophy,USA,ZWE
2011,Panthera pardus,Panthera,Trophy,USA,ZWE
2011,Caracal caracal,Caracal,Trophy,USA,ZWE
2011,Felis silvestris,Felis,Trophy,USA,ZWE
2011,Leptailurus serval,Leptailurus,Trophy,USA,ZWE
2011,Leptailurus serval,Leptailurus,Trophy,USA,ZWE
2011,Panthera leo,Panthera,Trophy,USA,ZWE
2011,Panthera leo,Panthera,Trophy,USA,ZWE
2012,Panthera pardus,Panthera,Trophy,USA,ZWE
2012,Panthera pardus,Panthera,Trophy,USA,ZWE
2012,Panthera pardus,Panthera,Trophy,USA,ZWE
2012,Panthera pardus,Panthera,Trophy,USA,ZWE
2012,Panthera pardus,Panthera,Trophy,USA,ZWE
2012,Caracal caracal,Caracal,Trophy,USA,ZWE
2012,Felis silvestris,Felis,Trophy,USA,ZWE
2012,Felis silvestris,Felis,Trophy,USA,ZWE
2012,Leptailurus serval,Leptailurus,Trophy,USA,ZWE
2012,Panthera leo,Panthera,Trophy,USA,ZWE
2013,Panthera pardus,Panthera,Trophy,USA,ZWE
2013,Panthera pardus,Panthera,Trophy,USA,ZWE
2013,Panthera pardus,Panthera,Trophy,USA,ZWE
2013,Panthera pardus,Panthera,Trophy,USA,ZWE
2013,Panthera pardus,Panthera,Trophy,USA,ZWE
2013,Panthera pardus,Panthera,Trophy,USA,ZWE
2013,Caracal caracal,Caracal,Trophy,USA,ZWE
2013,Felidae hybrid,,Trophy,USA,ZWE
2013,Felis silvestris,Felis,Trophy,USA,ZWE
2013,Felis silvestris,Felis,Trophy,USA,ZWE
2013,Felis silvestris,Felis,Trophy,USA,ZWE
2013,Leptailurus serval,Leptailurus,Trophy,USA,ZWE
2013,Panthera leo,Panthera,Trophy,USA,ZWE
2014,Panthera pardus,Panthera,Trophy,USA,ZWE
2014,Panthera pardus,Panthera,Trophy,USA,ZWE
2014,Panthera pardus,Panthera,Trophy,USA,ZWE
2014,Caracal caracal,Caracal,Trophy,USA,ZWE
2014,Felis silvestris,Felis,Trophy,USA,ZWE
2014,Leptailurus serval,Leptailurus,Trophy,USA,ZWE
2014,Panthera leo,Panthera,Trophy,USA,ZWE
2014,Panthera leo,Panthera,Trophy,USA,ZWE
2015,Panthera pardus,Panthera,Trophy,USA,ZWE
2015,Panthera pardus,Panthera,Trophy,USA,ZWE
2015,Caracal caracal,Caracal,Trophy,USA,ZWE
2015,Felis silvestris,Felis,Trophy,USA,ZWE
2015,Leptailurus serval,Leptailurus,Trophy,USA,ZWE
2015,Panthera leo,Panthera,Trophy,USA,ZWE
2015,Panthera leo,Panthera,Trophy,USA,ZWE
2016,Panthera pardus,Panthera,Trophy,USA,ZWE
2016,Felis silvestris,Felis,Trophy,USA,ZWE
2016,Leptailurus serval,Leptailurus,Trophy,USA,ZWE
2016,Panthera leo,Panthera,Trophy,USA,ZWE
2017,Panthera pardus,Panthera,Trophy,USA,ZWE
2017,Panthera pardus,Panthera,Trophy,USA,ZWE
2017,Panthera pardus,Panthera,Trophy,USA,ZWE
2017,Caracal caracal,Caracal,Trophy,USA,ZWE
2017,Felis silvestris,Felis,Trophy,USA,ZWE
2017,Leptailurus serval,Leptailurus,Trophy,USA,ZWE
2017,Panthera leo,Panthera,Trophy,USA,ZWE
1983,Panthera leo,Panthera,Other,USA,ZWE
1994,Panthera pardus,Panthera,Other,USA,ZWE
2001,Panthera pardus,Panthera,Trophy,URY,ZWE
2001,Panthera pardus,Panthera,Trophy,URY,ZWE
2001,Panthera leo,Panthera,Trophy,URY,ZWE
2001,Panthera leo,Panthera,Trophy,URY,ZWE
2002,Panthera pardus,Panthera,Trophy,URY,ZWE
2002,Panthera pardus,Panthera,Trophy,URY,ZWE
2002,Panthera leo,Panthera,Trophy,URY,ZWE
1984,Felis silvestris,Felis,Animal part,VEN,ZWE
1984,Panthera leo,Panthera,Animal part,VEN,ZWE
1985,Panthera leo,Panthera,Animal part,VEN,ZWE
1989,Panthera pardus,Panthera,Animal part,VEN,ZWE
1991,Panthera pardus,Panthera,Animal part,VEN,ZWE
1991,Panthera pardus,Panthera,Trophy,VEN,ZWE
1992,Panthera pardus,Panthera,Trophy,VEN,ZWE
2000,Leptailurus serval,Leptailurus,Animal part,,ZWE
1994,Panthera leo,Panthera,Animal part,,ZWE
1983,Panthera pardus,Panthera,Animal part,,ZWE
1983,Panthera leo,Panthera,Animal part,,ZWE
1984,Panthera leo,Panthera,Animal part,,ZWE
1988,Felis silvestris,Felis,Animal part,,ZWE
1989,Panthera leo,Panthera,Animal part,,ZWE
1990,Panthera pardus,Panthera,Animal part,,ZWE
1983,Panthera pardus,Panthera,Animal part,,ZWE
1992,Panthera pardus,Panthera,Animal part,,ZWE
1983,Panthera pardus,Panthera,Trophy,,ZWE
1990,Panthera pardus,Panthera,Trophy,,ZWE
1991,Panthera leo,Panthera,Trophy,,ZWE
1992,Panthera pardus,Panthera,Trophy,,ZWE
1992,Felis silvestris,Felis,Trophy,,ZWE
1993,Panthera pardus,Panthera,Trophy,,ZWE
1993,Panthera leo,Panthera,Trophy,,ZWE
1995,Panthera pardus,Panthera,Trophy,,ZWE
1995,Panthera leo,Panthera,Trophy,,ZWE
2006,Panthera pardus,Panthera,Trophy,,ZWE
1997,Panthera pardus,Panthera,Animal part,,ZWE
2013,Panthera pardus,Panthera,Animal part,,ZWE
2013,Panthera pardus,Panthera,Animal part,,ZWE
2001,Panthera pardus,Panthera,Trophy,,ZWE
1983,Panthera pardus,Panthera,Animal part,ZAF,ZWE
1984,Panthera pardus,Panthera,Animal part,ZAF,ZWE
1984,Felis silvestris,Felis,Animal part,ZAF,ZWE
1984,Panthera leo,Panthera,Animal part,ZAF,ZWE
1986,Panthera pardus,Panthera,Animal part,ZAF,ZWE
1989,Panthera pardus,Panthera,Animal part,ZAF,ZWE
1989,Panthera leo,Panthera,Animal part,ZAF,ZWE
1997,Panthera pardus,Panthera,Animal part,ZAF,ZWE
2000,Felis silvestris,Felis,Animal part,ZAF,ZWE
2000,Leptailurus serval,Leptailurus,Animal part,ZAF,ZWE
1998,Felis silvestris,Felis,Animal part,ZAF,ZWE
2013,Panthera leo,Panthera,Animal part,ZAF,ZWE
1984,Panthera leo,Panthera,Animal part,ZAF,ZWE
1985,Panthera pardus,Panthera,Animal part,ZAF,ZWE
1985,Panthera leo,Panthera,Animal part,ZAF,ZWE
2012,Panthera pardus,Panthera,Animal part,ZAF,ZWE
2012,Panthera leo,Panthera,Animal part,ZAF,ZWE
1991,Panthera pardus,Panthera,Product,ZAF,ZWE
1986,Panthera pardus,Panthera,Animal part,ZAF,ZWE
1986,Panthera leo,Panthera,Animal part,ZAF,ZWE
1995,Panthera leo,Panthera,Animal part,ZAF,ZWE
1998,Panthera pardus,Panthera,Animal part,ZAF,ZWE
1999,Panthera pardus,Panthera,Animal part,ZAF,ZWE
1999,Panthera leo,Panthera,Animal part,ZAF,ZWE
2000,Acinonyx jubatus,Acinonyx,Animal part,ZAF,ZWE
2000,Panthera pardus,Panthera,Animal part,ZAF,ZWE
2000,Panthera leo,Panthera,Animal part,ZAF,ZWE
2000,Panthera leo,Panthera,Animal part,ZAF,ZWE
2001,Panthera pardus,Panthera,Animal part,ZAF,ZWE
2001,Panthera leo,Panthera,Animal part,ZAF,ZWE
2012,Panthera leo,Panthera,Animal part,ZAF,ZWE
1983,Panthera pardus,Panthera,Animal part,ZAF,ZWE
1989,Panthera leo,Panthera,Animal part,ZAF,ZWE
1998,Felis silvestris,Felis,Animal part,ZAF,ZWE
2012,Panthera pardus,Panthera,Animal part,ZAF,ZWE
1983,Panthera pardus,Panthera,Product,ZAF,ZWE
1984,Panthera leo,Panthera,Product,ZAF,ZWE
1997,Panthera pardus,Panthera,Product,ZAF,ZWE
1983,Panthera pardus,Panthera,Unknown,ZAF,ZWE
2015,Panthera leo,Panthera,Unknown,ZAF,ZWE
1979,Acinonyx jubatus,Acinonyx,Live,ZAF,ZWE
1979,Panthera pardus,Panthera,Live,ZAF,ZWE
1979,Panthera leo,Panthera,Live,ZAF,ZWE
1984,Panthera pardus,Panthera,Live,ZAF,ZWE
1985,Panthera pardus,Panthera,Live,ZAF,ZWE
1985,Caracal caracal,Caracal,Live,ZAF,ZWE
1985,Felis silvestris,Felis,Live,ZAF,ZWE
1985,Leptailurus serval,Leptailurus,Live,ZAF,ZWE
1987,Panthera pardus,Panthera,Live,ZAF,ZWE
1987,Panthera pardus,Panthera,Live,ZAF,ZWE
1987,Leptailurus serval,Leptailurus,Live,ZAF,ZWE
1987,Panthera leo,Panthera,Live,ZAF,ZWE
1990,Panthera leo,Panthera,Live,ZAF,ZWE
1990,Panthera leo,Panthera,Live,ZAF,ZWE
1993,Panthera pardus,Panthera,Live,ZAF,ZWE
1993,Panthera pardus,Panthera,Live,ZAF,ZWE
1993,Panthera pardus,Panthera,Live,ZAF,ZWE
1993,Panthera leo,Panthera,Live,ZAF,ZWE
1994,Panthera leo,Panthera,Live,ZAF,ZWE
1995,Panthera leo,Panthera,Live,ZAF,ZWE
1995,Panthera leo,Panthera,Live,ZAF,ZWE
1996,Panthera leo,Panthera,Live,ZAF,ZWE
1999,Panthera leo,Panthera,Live,ZAF,ZWE
2000,Acinonyx jubatus,Acinonyx,Live,ZAF,ZWE
2000,Acinonyx jubatus,Acinonyx,Live,ZAF,ZWE
2000,Panthera leo,Panthera,Live,ZAF,ZWE
2000,Panthera leo,Panthera,Live,ZAF,ZWE
2002,Panthera leo,Panthera,Live,ZAF,ZWE
2002,Panthera leo,Panthera,Live,ZAF,ZWE
2002,Panthera leo,Panthera,Live,ZAF,ZWE
2003,Panthera leo,Panthera,Live,ZAF,ZWE
2003,Panthera leo,Panthera,Live,ZAF,ZWE
2003,Panthera leo,Panthera,Live,ZAF,ZWE
2004,Panthera leo,Panthera,Live,ZAF,ZWE
2004,Panthera leo,Panthera,Live,ZAF,ZWE
2006,Panthera leo,Panthera,Live,ZAF,ZWE
2014,Panthera pardus,Panthera,Live,ZAF,ZWE
2014,Panthera tigris,Panthera,Live,ZAF,ZWE
2014,Panthera leo,Panthera,Live,ZAF,ZWE
1982,Panthera pardus,Panthera,Animal part,ZAF,ZWE
1982,Panthera pardus,Panthera,Animal part,ZAF,ZWE
1993,Panthera pardus,Panthera,Animal part,ZAF,ZWE
1996,Panthera pardus,Panthera,Animal part,ZAF,ZWE
1979,Panthera leo,Panthera,Animal part,ZAF,ZWE
1980,Panthera pardus,Panthera,Animal part,ZAF,ZWE
1980,Panthera leo,Panthera,Animal part,ZAF,ZWE
1981,Acinonyx jubatus,Acinonyx,Animal part,ZAF,ZWE
1981,Panthera pardus,Panthera,Animal part,ZAF,ZWE
1981,Panthera leo,Panthera,Animal part,ZAF,ZWE
1982,Panthera pardus,Panthera,Animal part,ZAF,ZWE
1982,Panthera pardus,Panthera,Animal part,ZAF,ZWE
1982,Panthera leo,Panthera,Animal part,ZAF,ZWE
1982,Panthera leo,Panthera,Animal part,ZAF,ZWE
1982,Panthera leo,Panthera,Animal part,ZAF,ZWE
1983,Acinonyx jubatus,Acinonyx,Animal part,ZAF,ZWE
1983,Panthera pardus,Panthera,Animal part,ZAF,ZWE
1983,Panthera pardus,Panthera,Animal part,ZAF,ZWE
1983,Panthera pardus,Panthera,Animal part,ZAF,ZWE
1983,Panthera pardus,Panthera,Animal part,ZAF,ZWE
1983,Felis silvestris,Felis,Animal part,ZAF,ZWE
1983,Leptailurus serval,Leptailurus,Animal part,ZAF,ZWE
1983,Panthera leo,Panthera,Animal part,ZAF,ZWE
1983,Panthera leo,Panthera,Animal part,ZAF,ZWE
1984,Panthera pardus,Panthera,Animal part,ZAF,ZWE
1984,Panthera pardus,Panthera,Animal part,ZAF,ZWE
1984,Panthera pardus,Panthera,Animal part,ZAF,ZWE
1984,Caracal caracal,Caracal,Animal part,ZAF,ZWE
1984,Panthera leo,Panthera,Animal part,ZAF,ZWE
1984,Panthera leo,Panthera,Animal part,ZAF,ZWE
1984,Panthera leo,Panthera,Animal part,ZAF,ZWE
1985,Acinonyx jubatus,Acinonyx,Animal part,ZAF,ZWE
1985,Panthera pardus,Panthera,Animal part,ZAF,ZWE
1985,Panthera pardus,Panthera,Animal part,ZAF,ZWE
1985,Panthera pardus,Panthera,Animal part,ZAF,ZWE
1985,Panthera leo,Panthera,Animal part,ZAF,ZWE
1985,Panthera leo,Panthera,Animal part,ZAF,ZWE
1985,Panthera leo,Panthera,Animal part,ZAF,ZWE
1986,Panthera pardus,Panthera,Animal part,ZAF,ZWE
1986,Panthera pardus,Panthera,Animal part,ZAF,ZWE
1986,Caracal caracal,Caracal,Animal part,ZAF,ZWE
1986,Felis silvestris,Felis,Animal part,ZAF,ZWE
1986,Leptailurus serval,Leptailurus,Animal part,ZAF,ZWE
1986,Panthera leo,Panthera,Animal part,ZAF,ZWE
1986,Panthera leo,Panthera,Animal part,ZAF,ZWE
1987,Acinonyx jubatus,Acinonyx,Animal part,ZAF,ZWE
1987,Panthera pardus,Panthera,Animal part,ZAF,ZWE
1987,Panthera pardus,Panthera,Animal part,ZAF,ZWE
1987,Panthera pardus,Panthera,Animal part,ZAF,ZWE
1987,Felis silvestris,Felis,Animal part,ZAF,ZWE
1987,Panthera leo,Panthera,Animal part,ZAF,ZWE
1987,Panthera leo,Panthera,Animal part,ZAF,ZWE
1987,Panthera leo,Panthera,Animal part,ZAF,ZWE
1988,Panthera pardus,Panthera,Animal part,ZAF,ZWE
1988,Panthera pardus,Panthera,Animal part,ZAF,ZWE
1988,Panthera pardus,Panthera,Animal part,ZAF,ZWE
1988,Panthera leo,Panthera,Animal part,ZAF,ZWE
1988,Panthera leo,Panthera,Animal part,ZAF,ZWE
1989,Panthera pardus,Panthera,Animal part,ZAF,ZWE
1989,Panthera pardus,Panthera,Animal part,ZAF,ZWE
1989,Panthera pardus,Panthera,Animal part,ZAF,ZWE
1989,Leptailurus serval,Leptailurus,Animal part,ZAF,ZWE
1989,Panthera leo,Panthera,Animal part,ZAF,ZWE
1989,Panthera leo,Panthera,Animal part,ZAF,ZWE
1990,Panthera pardus,Panthera,Animal part,ZAF,ZWE
1990,Panthera pardus,Panthera,Animal part,ZAF,ZWE
1990,Panthera pardus,Panthera,Animal part,ZAF,ZWE
1990,Felis silvestris,Felis,Animal part,ZAF,ZWE
1990,Panthera leo,Panthera,Animal part,ZAF,ZWE
1990,Panthera leo,Panthera,Animal part,ZAF,ZWE
1991,Panthera pardus,Panthera,Animal part,ZAF,ZWE
1991,Panthera pardus,Panthera,Animal part,ZAF,ZWE
1991,Panthera pardus,Panthera,Animal part,ZAF,ZWE
1991,Panthera leo,Panthera,Animal part,ZAF,ZWE
1991,Panthera leo,Panthera,Animal part,ZAF,ZWE
1991,Panthera leo,Panthera,Animal part,ZAF,ZWE
1992,Acinonyx jubatus,Acinonyx,Animal part,ZAF,ZWE
1992,Acinonyx jubatus,Acinonyx,Animal part,ZAF,ZWE
1992,Panthera pardus,Panthera,Animal part,ZAF,ZWE
1992,Panthera pardus,Panthera,Animal part,ZAF,ZWE
1992,Panthera pardus,Panthera,Animal part,ZAF,ZWE
1992,Panthera leo,Panthera,Animal part,ZAF,ZWE
1993,Panthera pardus,Panthera,Animal part,ZAF,ZWE
1993,Panthera pardus,Panthera,Animal part,ZAF,ZWE
1993,Panthera leo,Panthera,Animal part,ZAF,ZWE
1994,Acinonyx jubatus,Acinonyx,Animal part,ZAF,ZWE
1994,Panthera pardus,Panthera,Animal part,ZAF,ZWE
1994,Panthera pardus,Panthera,Animal part,ZAF,ZWE
1994,Caracal caracal,Caracal,Animal part,ZAF,ZWE
1995,Panthera pardus,Panthera,Animal part,ZAF,ZWE
1995,Panthera pardus,Panthera,Animal part,ZAF,ZWE
1995,Panthera pardus,Panthera,Animal part,ZAF,ZWE
1995,Caracal caracal,Caracal,Animal part,ZAF,ZWE
1995,Panthera leo,Panthera,Animal part,ZAF,ZWE
1995,Panthera leo,Panthera,Animal part,ZAF,ZWE
1996,Panthera pardus,Panthera,Animal part,ZAF,ZWE
1996,Panthera leo,Panthera,Animal part,ZAF,ZWE
1997,Panthera pardus,Panthera,Animal part,ZAF,ZWE
1997,Panthera pardus,Panthera,Animal part,ZAF,ZWE
1997,Felis silvestris,Felis,Animal part,ZAF,ZWE
1997,Panthera leo,Panthera,Animal part,ZAF,ZWE
1998,Panthera pardus,Panthera,Animal part,ZAF,ZWE
1998,Panthera pardus,Panthera,Animal part,ZAF,ZWE
1998,Caracal caracal,Caracal,Animal part,ZAF,ZWE
1998,Felis silvestris,Felis,Animal part,ZAF,ZWE
1998,Panthera leo,Panthera,Animal part,ZAF,ZWE
1998,Panthera leo,Panthera,Animal part,ZAF,ZWE
1999,Acinonyx jubatus,Acinonyx,Animal part,ZAF,ZWE
1999,Panthera pardus,Panthera,Animal part,ZAF,ZWE
1999,Felis silvestris,Felis,Animal part,ZAF,ZWE
1999,Panthera leo,Panthera,Animal part,ZAF,ZWE
2000,Acinonyx jubatus,Acinonyx,Animal part,ZAF,ZWE
2000,Panthera pardus,Panthera,Animal part,ZAF,ZWE
2000,Panthera pardus,Panthera,Animal part,ZAF,ZWE
2000,Felis silvestris,Felis,Animal part,ZAF,ZWE
2000,Felis silvestris,Felis,Animal part,ZAF,ZWE
2000,Leptailurus serval,Leptailurus,Animal part,ZAF,ZWE
2000,Leptailurus serval,Leptailurus,Animal part,ZAF,ZWE
2000,Panthera leo,Panthera,Animal part,ZAF,ZWE
2000,Panthera leo,Panthera,Animal part,ZAF,ZWE
2001,Panthera pardus,Panthera,Animal part,ZAF,ZWE
2001,Leptailurus serval,Leptailurus,Animal part,ZAF,ZWE
2001,Panthera leo,Panthera,Animal part,ZAF,ZWE
2002,Panthera pardus,Panthera,Animal part,ZAF,ZWE
2006,Panthera pardus,Panthera,Animal part,ZAF,ZWE
2006,Panthera leo,Panthera,Animal part,ZAF,ZWE
2009,Panthera pardus,Panthera,Animal part,ZAF,ZWE
2009,Felis silvestris,Felis,Animal part,ZAF,ZWE
2009,Felis silvestris,Felis,Animal part,ZAF,ZWE
2009,Panthera leo,Panthera,Animal part,ZAF,ZWE
2009,Panthera leo,Panthera,Animal part,ZAF,ZWE
2010,Panthera pardus,Panthera,Animal part,ZAF,ZWE
2010,Leptailurus serval,Leptailurus,Animal part,ZAF,ZWE
2010,Panthera leo,Panthera,Animal part,ZAF,ZWE
2010,Panthera leo,Panthera,Animal part,ZAF,ZWE
2011,Panthera pardus,Panthera,Animal part,ZAF,ZWE
2011,Felis silvestris,Felis,Animal part,ZAF,ZWE
2011,Leptailurus serval,Leptailurus,Animal part,ZAF,ZWE
2011,Panthera leo,Panthera,Animal part,ZAF,ZWE
2012,Acinonyx jubatus,Acinonyx,Animal part,ZAF,ZWE
2012,Panthera pardus,Panthera,Animal part,ZAF,ZWE
2012,Felis silvestris,Felis,Animal part,ZAF,ZWE
2012,Leptailurus serval,Leptailurus,Animal part,ZAF,ZWE
2012,Panthera leo,Panthera,Animal part,ZAF,ZWE
2012,Panthera leo,Panthera,Animal part,ZAF,ZWE
2013,Acinonyx jubatus,Acinonyx,Animal part,ZAF,ZWE
2013,Panthera pardus,Panthera,Animal part,ZAF,ZWE
2013,Felis silvestris,Felis,Animal part,ZAF,ZWE
2013,Panthera leo,Panthera,Animal part,ZAF,ZWE
2014,Panthera pardus,Panthera,Animal part,ZAF,ZWE
2014,Panthera leo,Panthera,Animal part,ZAF,ZWE
2014,Panthera leo,Panthera,Animal part,ZAF,ZWE
2015,Panthera pardus,Panthera,Animal part,ZAF,ZWE
2015,Panthera leo,Panthera,Animal part,ZAF,ZWE
2016,Panthera pardus,Panthera,Animal part,ZAF,ZWE
2016,Felis silvestris,Felis,Animal part,ZAF,ZWE
1979,Panthera leo,Panthera,Animal part,ZAF,ZWE
1980,Panthera pardus,Panthera,Animal part,ZAF,ZWE
1980,Panthera leo,Panthera,Animal part,ZAF,ZWE
1981,Panthera pardus,Panthera,Animal part,ZAF,ZWE
1981,Panthera leo,Panthera,Animal part,ZAF,ZWE
1982,Panthera pardus,Panthera,Animal part,ZAF,ZWE
1982,Panthera leo,Panthera,Animal part,ZAF,ZWE
1983,Panthera pardus,Panthera,Animal part,ZAF,ZWE
1983,Panthera pardus,Panthera,Animal part,ZAF,ZWE
1983,Panthera pardus,Panthera,Animal part,ZAF,ZWE
1983,Felis silvestris,Felis,Animal part,ZAF,ZWE
1983,Panthera leo,Panthera,Animal part,ZAF,ZWE
1983,Panthera leo,Panthera,Animal part,ZAF,ZWE
1984,Panthera pardus,Panthera,Animal part,ZAF,ZWE
1984,Panthera leo,Panthera,Animal part,ZAF,ZWE
1985,Panthera pardus,Panthera,Animal part,ZAF,ZWE
1985,Panthera pardus,Panthera,Animal part,ZAF,ZWE
1985,Panthera leo,Panthera,Animal part,ZAF,ZWE
1985,Panthera leo,Panthera,Animal part,ZAF,ZWE
1986,Panthera pardus,Panthera,Animal part,ZAF,ZWE
1986,Caracal caracal,Caracal,Animal part,ZAF,ZWE
1986,Felis silvestris,Felis,Animal part,ZAF,ZWE
1986,Panthera leo,Panthera,Animal part,ZAF,ZWE
1987,Panthera pardus,Panthera,Animal part,ZAF,ZWE
1987,Panthera pardus,Panthera,Animal part,ZAF,ZWE
1987,Panthera leo,Panthera,Animal part,ZAF,ZWE
1988,Panthera pardus,Panthera,Animal part,ZAF,ZWE
1988,Panthera leo,Panthera,Animal part,ZAF,ZWE
1989,Panthera pardus,Panthera,Animal part,ZAF,ZWE
1989,Panthera leo,Panthera,Animal part,ZAF,ZWE
1989,Panthera leo,Panthera,Animal part,ZAF,ZWE
1989,Panthera leo,Panthera,Animal part,ZAF,ZWE
1990,Panthera pardus,Panthera,Animal part,ZAF,ZWE
1990,Panthera pardus,Panthera,Animal part,ZAF,ZWE
